scope,stratum,subject,timepoint_merged,day_merged_numeric,gene,n_cells,total_counts,gene_counts,cpm,log2_cpm
cell_type,Monocyte,Subject5,D8,8.0,LDHB,432,1755555.0,336.0,191.3924656305271,7.587908491947593
cell_type,Monocyte,Subject5,D8,8.0,ARPC1B,432,1755555.0,2195.0,1250.3168513660921,10.289231431491974
cell_type,Monocyte,Subject5,D8,8.0,COX5A,432,1755555.0,721.0,410.6963324988394,8.685436786577448
cell_type,Monocyte,Subject5,D8,8.0,C1QBP,432,1755555.0,236.0,134.4304222881083,7.081408043563653
cell_type,Monocyte,Subject5,D8,8.0,NAP1L1,432,1755555.0,1461.0,832.2154532327384,9.702545786349031
cell_type,Monocyte,Subject5,D8,8.0,ATP5G3,432,1755555.0,680.0,387.3418947284477,8.601183544862005
cell_type,Monocyte,Subject5,D8,8.0,PPIB,432,1755555.0,1124.0,640.253367168787,9.324750685987526
cell_type,Monocyte,Subject5,D8,8.0,H2AFY,432,1755555.0,737.0,419.8102594336264,8.71702606801137
cell_type,Monocyte,Subject5,D8,8.0,COX8A,432,1755555.0,1276.0,726.8356730492637,9.507468952784508
cell_type,Monocyte,Subject5,D8,8.0,SET,432,1755555.0,381.0,217.02538513461556,7.768352310445248
cell_type,Monocyte,Subject5,D8,8.0,TXN,432,1755555.0,1547.0,881.2028105072185,9.784966546326332
cell_type,Monocyte,Subject5,D8,8.0,IDH2,432,1755555.0,153.0,87.15192631390073,6.461920190844016
cell_type,Monocyte,Subject5,D8,8.0,UCP2,432,1755555.0,620.0,353.1646687229964,8.468276486560997
cell_type,Monocyte,Subject5,D8,8.0,OSTC,432,1755555.0,343.0,195.37980866449644,7.617502792354589
cell_type,Monocyte,Subject5,D8,8.0,MIF,432,1755555.0,1050.0,598.1014550953972,9.226656527294399
cell_type,Monocyte,Subject5,D8,8.0,CLIC1,432,1755555.0,2525.0,1438.2915943960743,10.491143190271995
cell_type,Monocyte,Subject5,D8,8.0,MZT2B,432,1755555.0,265.0,150.94941485740975,7.247447308965708
cell_type,Monocyte,Subject5,D8,8.0,PPM1G,432,1755555.0,200.0,113.92408668483756,6.844537390708721
cell_type,Monocyte,Subject5,D8,8.0,PDIA6,432,1755555.0,248.0,141.26586748919857,7.152445760909849
cell_type,Monocyte,Subject5,D8,8.0,DUT,432,1755555.0,197.0,112.215225384565,6.822924177182645
cell_type,Monocyte,Subject5,D8,8.0,SNX3,432,1755555.0,759.0,432.34190896895853,8.759361957743668
cell_type,Monocyte,Subject5,D8,8.0,NDUFB3,432,1755555.0,205.0,116.7721888519585,6.879855085968706
cell_type,Monocyte,Subject5,D8,8.0,GNG5,432,1755555.0,1991.0,1134.1142829475577,10.148621839571772
cell_type,Monocyte,Subject5,D8,8.0,MTRNR2L8,432,1755555.0,327.0,186.26588172970943,7.548944266381734
cell_type,Monocyte,Subject5,D8,8.0,CD52,432,1755555.0,1985.0,1130.6965603470128,10.14427146759631
cell_type,Monocyte,Subject5,D8,8.0,RPLP0,432,1755555.0,9236.0,5261.014323105799,12.361399460160488
cell_type,Monocyte,Subject5,D8,8.0,RPS2,432,1755555.0,11024.0,6279.4956580682465,12.616662706075012
cell_type,Monocyte,Subject5,D8,8.0,IL32,432,1755555.0,43.0,24.493678637240077,4.672067658470488
cell_type,Monocyte,Subject5,D8,8.0,FOS,432,1755555.0,6065.0,3454.747928717699,11.754782272055879
cell_type,Monocyte,Subject5,D8,8.0,JUN,432,1755555.0,638.0,363.41783652463187,8.509449763722253
cell_type,Monocyte,Subject5,D8,8.0,AC090498.1,432,1755555.0,9254.0,5271.267490907434,12.364207852659012
cell_type,Monocyte,Subject5,D8,8.0,MT-ND1,432,1755555.0,12392.0,7058.736410992536,12.785398603335167
cell_type,Monocyte,Subject5,D8,8.0,CCR7,432,1755555.0,263.0,149.8101739905614,7.236589949088289
cell_type,Monocyte,Subject5,D8,8.0,S100A4,432,1755555.0,11698.0,6663.419830196149,12.702263571899723
cell_type,Monocyte,Subject5,D8,8.0,PSAP,432,1755555.0,4941.0,2814.494561548912,11.459172648823566
cell_type,Monocyte,Subject5,D8,8.0,NKG7,432,1755555.0,105.0,59.810145509539716,5.926240136569887
cell_type,Monocyte,Subject5,D8,8.0,CST7,432,1755555.0,141.0,80.31648111281048,6.345475880274874
cell_type,Monocyte,Subject5,D8,8.0,CCL5,432,1755555.0,298.0,169.74688916040796,7.415715484051522
cell_type,Monocyte,Subject5,D8,8.0,GNLY,432,1755555.0,33.0,18.797474302998197,4.307244482618403
cell_type,Monocyte,Subject5,D8,8.0,CTSW,432,1755555.0,52.0,29.620262538057766,4.936414747441923
cell_type,Monocyte,Subject5,D8,8.0,HCST,432,1755555.0,1103.0,628.2913380668792,9.29758427472511
cell_type,Monocyte,Subject5,D8,8.0,HLA-DRA,432,1755555.0,14084.0,8022.53418434626,12.970022135696803
cell_type,Monocyte,Subject5,D8,8.0,HLA-DRB1,432,1755555.0,14289.0,8139.306373198219,12.990867378266126
cell_type,Monocyte,Subject5,D8,8.0,HLA-DPB1,432,1755555.0,8193.0,4666.90021104437,12.188558004539775
cell_type,Monocyte,Subject5,D8,8.0,HLA-DPA1,432,1755555.0,8251.0,4699.938196182973,12.19873299802793
cell_type,Monocyte,Subject5,D8,8.0,HLA-DRB5,432,1755555.0,8741.0,4979.052208560825,12.281945151581343
cell_type,Monocyte,Subject5,D10,10.0,VIM,1725,5910542.0,77063.0,13038.22898136922,13.6705709440846
cell_type,Monocyte,Subject5,D10,10.0,FTH1,1725,5910542.0,365341.0,61811.75939533125,15.915617049658978
cell_type,Monocyte,Subject5,D10,10.0,EEF1A1,1725,5910542.0,68266.0,11549.87139927269,13.495714072401853
cell_type,Monocyte,Subject5,D10,10.0,B2M,1725,5910542.0,97996.0,16579.86695636373,14.01723182190466
cell_type,Monocyte,Subject5,D10,10.0,MT-CO2,1725,5910542.0,86286.0,14598.661171851922,13.833647267054658
cell_type,Monocyte,Subject5,D10,10.0,MT-CO1,1725,5910542.0,101778.0,17219.74059231793,14.071859567922377
cell_type,Monocyte,Subject5,D10,10.0,MT-ATP6,1725,5910542.0,47228.0,7990.468556013983,12.964244929717308
cell_type,Monocyte,Subject5,D10,10.0,MT-CYB,1725,5910542.0,27799.0,4703.291170251391,12.199761642641942
cell_type,Monocyte,Subject5,D10,10.0,RPS12,1725,5910542.0,49764.0,8419.532421899718,13.039695741011961
cell_type,Monocyte,Subject5,D10,10.0,MT-CO3,1725,5910542.0,49913.0,8444.74161591272,13.04400839550679
cell_type,Monocyte,Subject5,D10,10.0,MALAT1,1725,5910542.0,125070.0,21160.495940981386,14.369153997093573
cell_type,Monocyte,Subject5,D10,10.0,ANXA1,1725,5910542.0,14927.0,2525.487510282475,11.302917332657504
cell_type,Monocyte,Subject5,D10,10.0,MT-ND3,1725,5910542.0,52877.0,8946.21846862775,13.12722352846668
cell_type,Monocyte,Subject5,D10,10.0,TMSB4X,1725,5910542.0,71857.0,12157.429893908207,13.569669314702178
cell_type,Monocyte,Subject5,D10,10.0,HLA-B,1725,5910542.0,71123.0,12033.245005280396,13.554858013567536
cell_type,Monocyte,Subject5,D10,10.0,S100A10,1725,5910542.0,34883.0,5901.827615809177,12.52719049508239
cell_type,Monocyte,Subject5,D10,10.0,TAGLN2,1725,5910542.0,12018.0,2033.3160647534526,10.990328127883139
cell_type,Monocyte,Subject5,D10,10.0,GAPDH,1725,5910542.0,28948.0,4897.68958582817,12.258180160243887
cell_type,Monocyte,Subject5,D10,10.0,RPS8,1725,5910542.0,34783.0,5884.908693652798,12.523049447015824
cell_type,Monocyte,Subject5,D10,10.0,PTMA,1725,5910542.0,29594.0,5006.985822958369,12.290014762831857
cell_type,Monocyte,Subject5,D10,10.0,SRGN,1725,5910542.0,28035.0,4743.219826540443,12.21195514431669
cell_type,Monocyte,Subject5,D10,10.0,S100A11,1725,5910542.0,39973.0,6763.000753568793,12.723661105138827
cell_type,Monocyte,Subject5,D10,10.0,MT-ND4L,1725,5910542.0,13713.0,2320.0917953040516,11.180587864652175
cell_type,Monocyte,Subject5,D10,10.0,SH3BGRL3,1725,5910542.0,31053.0,5253.832897219916,12.359429172125425
cell_type,Monocyte,Subject5,D10,10.0,LMNA,1725,5910542.0,10321.0,1746.2019557597257,10.770830660938213
cell_type,Monocyte,Subject5,D10,10.0,FTL,1725,5910542.0,225418.0,38138.29594646312,15.218990591214766
cell_type,Monocyte,Subject5,D10,10.0,SAT1,1725,5910542.0,68664.0,11617.208709455072,13.504100031321341
cell_type,Monocyte,Subject5,D10,10.0,NEAT1,1725,5910542.0,35668.0,6034.641154736741,12.559291318546673
cell_type,Monocyte,Subject5,D10,10.0,S100A6,1725,5910542.0,63748.0,10785.47449624755,13.396935783958948
cell_type,Monocyte,Subject5,D10,10.0,TYROBP,1725,5910542.0,39150.0,6623.7580242218055,12.693652044337634
cell_type,Monocyte,Subject5,D10,10.0,CD74,1725,5910542.0,77060.0,13037.721413704528,13.670514784352584
cell_type,Monocyte,Subject5,D10,10.0,LYZ,1725,5910542.0,66517.0,11253.959450757646,13.458273238625281
cell_type,Monocyte,Subject5,D10,10.0,TMSB10,1725,5910542.0,72218.0,12218.50720289273,13.57689848383223
cell_type,Monocyte,Subject5,D10,10.0,ACTB,1725,5910542.0,76360.0,12919.288958609886,13.657350715408825
cell_type,Monocyte,Subject5,D10,10.0,MT-ND4,1725,5910542.0,29763.0,5035.578801402647,12.298228371120636
cell_type,Monocyte,Subject5,D10,10.0,MT-ND2,1725,5910542.0,28843.0,4879.924717563973,12.252938784716834
cell_type,Monocyte,Subject5,D10,10.0,CST3,1725,5910542.0,39277.0,6645.245055360405,12.698323772641682
cell_type,Monocyte,Subject5,D10,10.0,LY6E,1725,5910542.0,17235.0,2915.9762336516687,11.510257916447523
cell_type,Monocyte,Subject5,D10,10.0,ISG15,1725,5910542.0,14753.0,2496.048585730378,11.286008177097754
cell_type,Monocyte,Subject5,D10,10.0,IFITM1,1725,5910542.0,19776.0,3345.8860456452217,11.708603715823592
cell_type,Monocyte,Subject5,D10,10.0,IFITM2,1725,5910542.0,21715.0,3673.9439462573823,11.843506529421093
cell_type,Monocyte,Subject5,D10,10.0,IFI6,1725,5910542.0,14250.0,2410.946407283799,11.235982136010833
cell_type,Monocyte,Subject5,D10,10.0,IFITM3,1725,5910542.0,46088.0,7797.59284343128,12.92899811620812
cell_type,Monocyte,Subject5,D10,10.0,MX1,1725,5910542.0,4429.0,749.3390623059611,9.551398856009117
cell_type,Monocyte,Subject5,D10,10.0,PSME2,1725,5910542.0,5848.0,989.4185677049583,9.951894551262246
cell_type,Monocyte,Subject5,D10,10.0,IRF7,1725,5910542.0,5832.0,986.711540159938,9.947945955932589
cell_type,Monocyte,Subject5,D10,10.0,XAF1,1725,5910542.0,5152.0,871.6628694965707,9.769280603717913
cell_type,Monocyte,Subject5,D10,10.0,HLA-A,1725,5910542.0,32021.0,5417.608063693651,12.403706583195005
cell_type,Monocyte,Subject5,D10,10.0,MT2A,1725,5910542.0,6715.0,1136.1056228007517,10.151150553328016
cell_type,Monocyte,Subject5,D10,10.0,MYL12A,1725,5910542.0,5264.0,890.6120623117135,9.800272324227455
cell_type,Monocyte,Subject5,D10,10.0,IFI44L,1725,5910542.0,2764.0,467.6390084022751,8.872333235495745
cell_type,Monocyte,Subject5,D10,10.0,PFN1,1725,5910542.0,26148.0,4423.959765449598,12.111448622015862
cell_type,Monocyte,Subject5,D10,10.0,UBC,1725,5910542.0,18722.0,3167.5606061170024,11.629611895367665
cell_type,Monocyte,Subject5,D10,10.0,IFIT3,1725,5910542.0,1132.0,191.52219881019371,7.588880995410422
cell_type,Monocyte,Subject5,D10,10.0,OAS1,1725,5910542.0,1822.0,308.2627616891987,8.27268931883521
cell_type,Monocyte,Subject5,D10,10.0,TYMP,1725,5910542.0,17937.0,3034.747067189439,11.567835877749902
cell_type,Monocyte,Subject5,D10,10.0,EPSTI1,1725,5910542.0,2575.0,435.66224552672156,8.77037398870603
cell_type,Monocyte,Subject5,D10,10.0,TNFAIP3,1725,5910542.0,3192.0,540.0519952315709,9.079623433842018
cell_type,Monocyte,Subject5,D10,10.0,H3F3B,1725,5910542.0,49769.0,8420.378368007538,13.039840670203294
cell_type,Monocyte,Subject5,D10,10.0,NFKBIA,1725,5910542.0,15320.0,2591.9788743570384,11.340394736906326
cell_type,Monocyte,Subject5,D10,10.0,ZFP36,1725,5910542.0,14162.0,2396.0577557861866,11.227048955010202
cell_type,Monocyte,Subject5,D10,10.0,NR4A2,1725,5910542.0,4628.0,783.0077173971524,9.614724045385364
cell_type,Monocyte,Subject5,D10,10.0,MYADM,1725,5910542.0,13707.0,2319.076659974669,11.179956760333079
cell_type,Monocyte,Subject5,D10,10.0,REL,1725,5910542.0,4943.0,836.3023221897416,9.70960481610251
cell_type,Monocyte,Subject5,D10,10.0,TSC22D3,1725,5910542.0,7288.0,1233.051046756795,10.26918635773912
cell_type,Monocyte,Subject5,D10,10.0,CREM,1725,5910542.0,3367.0,569.6601090052317,9.15648790724543
cell_type,Monocyte,Subject5,D10,10.0,JUNB,1725,5910542.0,12702.0,2149.0414923030744,11.070148786412762
cell_type,Monocyte,Subject5,D10,10.0,KDM6B,1725,5910542.0,7611.0,1287.6991653218945,10.331699804100692
cell_type,Monocyte,Subject5,D10,10.0,MCL1,1725,5910542.0,11042.0,1868.1873845072078,10.868195489993536
cell_type,Monocyte,Subject5,D10,10.0,CD69,1725,5910542.0,1032.0,174.60327665381618,7.456175954739725
cell_type,Monocyte,Subject5,D10,10.0,DUSP2,1725,5910542.0,5843.0,988.5726215971395,9.950661775747422
cell_type,Monocyte,Subject5,D10,10.0,CXCR4,1725,5910542.0,8793.0,1487.6808252102767,10.539818756348641
cell_type,Monocyte,Subject5,D10,10.0,ACTG1,1725,5910542.0,11602.0,1962.9333485829218,10.939530253367364
cell_type,Monocyte,Subject5,D10,10.0,LDHB,1725,5910542.0,688.0,116.40218443587746,6.875315441881025
cell_type,Monocyte,Subject5,D10,10.0,ARPC1B,1725,5910542.0,6660.0,1126.800215614744,10.139295808542903
cell_type,Monocyte,Subject5,D10,10.0,COX5A,1725,5910542.0,1958.0,331.2724958218722,8.376223067265625
cell_type,Monocyte,Subject5,D10,10.0,C1QBP,1725,5910542.0,606.0,102.52866826764787,6.693886511514496
cell_type,Monocyte,Subject5,D10,10.0,NAP1L1,1725,5910542.0,3727.0,630.5682287681908,9.302794787585514
cell_type,Monocyte,Subject5,D10,10.0,ATP5G3,1725,5910542.0,1950.0,329.918982049362,8.370334239125487
cell_type,Monocyte,Subject5,D10,10.0,PPIB,1725,5910542.0,3242.0,548.5114563097598,9.10200574881818
cell_type,Monocyte,Subject5,D10,10.0,H2AFY,1725,5910542.0,2488.0,420.94278325067313,8.720903568050728
cell_type,Monocyte,Subject5,D10,10.0,COX8A,1725,5910542.0,4439.0,751.0309545215989,9.554648236007031
cell_type,Monocyte,Subject5,D10,10.0,SET,1725,5910542.0,1643.0,277.9778910292829,8.124006982917802
cell_type,Monocyte,Subject5,D10,10.0,TXN,1725,5910542.0,2584.0,437.18494852079556,8.77539611895145
cell_type,Monocyte,Subject5,D10,10.0,IDH2,1725,5910542.0,618.0,104.55893892641318,6.7219049437204
cell_type,Monocyte,Subject5,D10,10.0,UCP2,1725,5910542.0,3393.0,574.0590287658898,9.167566243461101
cell_type,Monocyte,Subject5,D10,10.0,OSTC,1725,5910542.0,616.0,104.22056048328562,6.7172728298517494
cell_type,Monocyte,Subject5,D10,10.0,MIF,1725,5910542.0,3247.0,549.3574024175787,9.10422499975084
cell_type,Monocyte,Subject5,D10,10.0,CLIC1,1725,5910542.0,9285.0,1570.9219222196543,10.618313844991462
cell_type,Monocyte,Subject5,D10,10.0,MZT2B,1725,5910542.0,481.0,81.38001557217595,6.364222493804128
cell_type,Monocyte,Subject5,D10,10.0,PPM1G,1725,5910542.0,780.0,131.9675928197448,7.0549308612512664
cell_type,Monocyte,Subject5,D10,10.0,PDIA6,1725,5910542.0,709.0,119.95515808871673,6.918328483609626
cell_type,Monocyte,Subject5,D10,10.0,DUT,1725,5910542.0,558.0,94.40758563258666,6.576032070965604
cell_type,Monocyte,Subject5,D10,10.0,SNX3,1725,5910542.0,1875.0,317.2297904320788,8.313925086716125
cell_type,Monocyte,Subject5,D10,10.0,NDUFB3,1725,5910542.0,725.0,122.66218563373714,6.950260599232966
cell_type,Monocyte,Subject5,D10,10.0,GNG5,1725,5910542.0,8149.0,1378.7229665232055,10.430162903154198
cell_type,Monocyte,Subject5,D10,10.0,MTRNR2L8,1725,5910542.0,337.0,57.0167676669923,5.8583980146786585
cell_type,Monocyte,Subject5,D10,10.0,CD52,1725,5910542.0,4569.0,773.0255533248896,9.596237385403528
cell_type,Monocyte,Subject5,D10,10.0,RPLP0,1725,5910542.0,13770.0,2329.735580933187,11.186569626445648
cell_type,Monocyte,Subject5,D10,10.0,RPS2,1725,5910542.0,18480.0,3126.616814498569,11.61084805380156
cell_type,Monocyte,Subject5,D10,10.0,IL32,1725,5910542.0,244.0,41.28217006156119,5.401977517414757
cell_type,Monocyte,Subject5,D10,10.0,FOS,1725,5910542.0,9542.0,1614.4035521615444,10.657678901577967
cell_type,Monocyte,Subject5,D10,10.0,JUN,1725,5910542.0,4238.0,717.02392098728,9.487888098049867
cell_type,Monocyte,Subject5,D10,10.0,AC090498.1,1725,5910542.0,19527.0,3303.757929475842,11.69032888416057
cell_type,Monocyte,Subject5,D10,10.0,MT-ND1,1725,5910542.0,37430.0,6332.752563132111,12.628844792237373
cell_type,Monocyte,Subject5,D10,10.0,CCR7,1725,5910542.0,532.0,90.0086658719285,6.507932020585567
cell_type,Monocyte,Subject5,D10,10.0,S100A4,1725,5910542.0,33625.0,5688.9875750819465,12.47420978686227
cell_type,Monocyte,Subject5,D10,10.0,PSAP,1725,5910542.0,19770.0,3344.870910315839,11.708166069357
cell_type,Monocyte,Subject5,D10,10.0,NKG7,1725,5910542.0,726.0,122.83137485530091,6.9522330827873855
cell_type,Monocyte,Subject5,D10,10.0,CST7,1725,5910542.0,216.0,36.544871857775476,5.230543962664399
cell_type,Monocyte,Subject5,D10,10.0,CCL5,1725,5910542.0,682.0,115.3870491064948,6.862786721995732
cell_type,Monocyte,Subject5,D10,10.0,GNLY,1725,5910542.0,359.0,60.738930541395355,5.948108587299607
cell_type,Monocyte,Subject5,D10,10.0,CTSW,1725,5910542.0,132.0,22.33297724641835,4.544298499277538
cell_type,Monocyte,Subject5,D10,10.0,HCST,1725,5910542.0,3855.0,652.2244491283541,9.35143497941304
cell_type,Monocyte,Subject5,D10,10.0,HLA-DRA,1725,5910542.0,22686.0,3838.2266803958078,11.906600028756362
cell_type,Monocyte,Subject5,D10,10.0,HLA-DRB1,1725,5910542.0,23386.0,3956.659135490451,11.950431646235437
cell_type,Monocyte,Subject5,D10,10.0,HLA-DPB1,1725,5910542.0,9701.0,1641.304638390185,10.68150604851948
cell_type,Monocyte,Subject5,D10,10.0,HLA-DPA1,1725,5910542.0,10794.0,1826.2284575593912,10.83544130942256
cell_type,Monocyte,Subject5,D10,10.0,HLA-DRB5,1725,5910542.0,12891.0,2181.018255178628,11.091447456234473
cell_type,Monocyte,Subject5,D14/15,14.5,VIM,815,3367476.0,33603.0,9978.690271289237,13.284779325574416
cell_type,Monocyte,Subject5,D14/15,14.5,FTH1,815,3367476.0,205574.0,61046.908723328685,15.89765425418622
cell_type,Monocyte,Subject5,D14/15,14.5,EEF1A1,815,3367476.0,25236.0,7494.040046610577,12.871720471293145
cell_type,Monocyte,Subject5,D14/15,14.5,B2M,815,3367476.0,54477.0,16177.398146267411,13.981781150429823
cell_type,Monocyte,Subject5,D14/15,14.5,MT-CO2,815,3367476.0,34966.0,10383.444455134944,13.342136416795064
cell_type,Monocyte,Subject5,D14/15,14.5,MT-CO1,815,3367476.0,37454.0,11122.276743768924,13.441294225669926
cell_type,Monocyte,Subject5,D14/15,14.5,MT-ATP6,815,3367476.0,18669.0,5543.914789593156,12.436949574882084
cell_type,Monocyte,Subject5,D14/15,14.5,MT-CYB,815,3367476.0,9850.0,2925.0394063684494,11.514733483731623
cell_type,Monocyte,Subject5,D14/15,14.5,RPS12,815,3367476.0,22191.0,6589.8019763169805,12.686238309358172
cell_type,Monocyte,Subject5,D14/15,14.5,MT-CO3,815,3367476.0,17604.0,5227.6541837269215,12.352223940059998
cell_type,Monocyte,Subject5,D14/15,14.5,MALAT1,815,3367476.0,67942.0,20175.94186268885,14.30041990712218
cell_type,Monocyte,Subject5,D14/15,14.5,ANXA1,815,3367476.0,5269.0,1564.6733636705949,10.612567548526854
cell_type,Monocyte,Subject5,D14/15,14.5,MT-ND3,815,3367476.0,18922.0,5619.045243381096,12.456366029367862
cell_type,Monocyte,Subject5,D14/15,14.5,TMSB4X,815,3367476.0,25543.0,7585.2062494283555,12.889162879993494
cell_type,Monocyte,Subject5,D14/15,14.5,HLA-B,815,3367476.0,40874.0,12137.874182325279,13.56734700485865
cell_type,Monocyte,Subject5,D14/15,14.5,S100A10,815,3367476.0,10917.0,3241.8939288654174,11.663066120419266
cell_type,Monocyte,Subject5,D14/15,14.5,TAGLN2,815,3367476.0,5475.0,1625.84677663627,10.66786266290264
cell_type,Monocyte,Subject5,D14/15,14.5,GAPDH,815,3367476.0,12767.0,3791.2668122950245,11.88884475608005
cell_type,Monocyte,Subject5,D14/15,14.5,RPS8,815,3367476.0,13844.0,4111.090917945666,12.005656447398957
cell_type,Monocyte,Subject5,D14/15,14.5,PTMA,815,3367476.0,14586.0,4331.433987948244,12.080962052285214
cell_type,Monocyte,Subject5,D14/15,14.5,SRGN,815,3367476.0,12657.0,3758.601397604615,11.876363996516389
cell_type,Monocyte,Subject5,D14/15,14.5,S100A11,815,3367476.0,15171.0,4505.154602438146,12.137681096758408
cell_type,Monocyte,Subject5,D14/15,14.5,MT-ND4L,815,3367476.0,5477.0,1626.440693267005,10.668389254726689
cell_type,Monocyte,Subject5,D14/15,14.5,SH3BGRL3,815,3367476.0,12761.0,3789.4850624028204,11.8881667642841
cell_type,Monocyte,Subject5,D14/15,14.5,LMNA,815,3367476.0,5575.0,1655.5426081730054,10.69395959632692
cell_type,Monocyte,Subject5,D14/15,14.5,FTL,815,3367476.0,100091.0,29722.854743433953,14.859333603723961
cell_type,Monocyte,Subject5,D14/15,14.5,SAT1,815,3367476.0,42340.0,12573.21507265382,13.618180724221714
cell_type,Monocyte,Subject5,D14/15,14.5,NEAT1,815,3367476.0,18151.0,5390.0903822328655,12.39636138137747
cell_type,Monocyte,Subject5,D14/15,14.5,S100A6,815,3367476.0,22744.0,6754.019924715129,12.721744309615758
cell_type,Monocyte,Subject5,D14/15,14.5,TYROBP,815,3367476.0,17115.0,5082.4415675122855,12.311589838995797
cell_type,Monocyte,Subject5,D14/15,14.5,CD74,815,3367476.0,43402.0,12888.584803573953,13.65391817222712
cell_type,Monocyte,Subject5,D14/15,14.5,LYZ,815,3367476.0,21876.0,6496.260106976263,12.665615746893252
cell_type,Monocyte,Subject5,D14/15,14.5,TMSB10,815,3367476.0,29654.0,8806.001883903551,13.104435259157317
cell_type,Monocyte,Subject5,D14/15,14.5,ACTB,815,3367476.0,40459.0,12014.636481447826,13.552625451180578
cell_type,Monocyte,Subject5,D14/15,14.5,MT-ND4,815,3367476.0,11537.0,3426.008084393178,11.742733879874935
cell_type,Monocyte,Subject5,D14/15,14.5,MT-ND2,815,3367476.0,11070.0,3287.3285511166227,11.683138736779673
cell_type,Monocyte,Subject5,D14/15,14.5,CST3,815,3367476.0,17261.0,5125.797481555919,12.323842194270599
cell_type,Monocyte,Subject5,D14/15,14.5,LY6E,815,3367476.0,8646.0,2567.5015946661533,11.326711254051158
cell_type,Monocyte,Subject5,D14/15,14.5,ISG15,815,3367476.0,11150.0,3311.085216346011,11.693524076949267
